Country_State,Site,Component,Name_Nearest_City, Count_Building_Owned , Building_Owned_SqFt , Count_Bldgs_Leased ,Bldgs_Leased_SqFt, Count_Bldgs_Other , Bldgs_Other_SqFt , Acres_Owned , Total_Acres ,Plant_Replacement_Value_M,Latitude,Longitude,Lat_Long_Sources
Belgium,Chievres Chateau Gendebien,Army Active,Mons,1,129,2,"9,246",5,"38,254",0.00,0.00,$19.25,50.45083785,3.974571404,US_Base_Project_BSR-FY24_Lat-Long
Belgium,Chievres Daumerie Caserne,Army Active,Chievres,3,406,0,0,34,"250,267",0.00,0.00,$135.64,50.5908629,3.817531115,US_Base_Project_BSR-FY24_Lat-Long
Belgium,Chievres Leases,Army Active,Chievres,0,0,25,"144,637",1,"1,245",0.00,0.00,$39.94,50.58191835,3.845640597,US_Base_Project_BSR-FY24_Lat-Long
Belgium,KLEINE BROGEL AIR BASE SITE 1,Air Force Active,Kleine-brogel,9,"28,667",0,0,5,"14,127",0.00,0.00,$19.60,51.16580315,5.461529763,US_Base_Project_BSR-FY24_Lat-Long
Belgium,Mons Leases,Army Active,Mons,1,"7,235",49,"141,734",0,0,0.00,0.00,$41.46,50.58334219,3.843975039,US_Base_Project_BSR-FY24_Lat-Long
Belgium,Mons SHAPE Headquarters,Army Active,Mons,5,"322,242",1,"8,070",26,"365,027",0.11,0.11,$353.95,50.50298345,3.976129571,US_Base_Project_BSR-FY24_Lat-Long
Belgium,Zutendaal Army Depot,Army Active,Zutendaal,2,"1,026",0,0,141,"1,404,398",0.00,918.00,$534.13,50.95618055,5.565414618,US_Base_Project_BSR-FY24_Lat-Long
Bulgaria,GRAF IGNATIEVO AIR BASE,Air Force Active,Plovdiv,0,0,0,0,0,0,0.00,1.00,$22.89,42.29112185,24.71485279,US_Base_Project_BSR-FY24_Lat-Long
Bulgaria,Mokren Novo Selo Training Area,Army Active,Unknown,90,"424,661",0,0,3,990,0.00,0.00,$299.03,42.71720909,26.63151222,US_Base_Project_BSR-FY24_Lat-Long
California,ADMIRAL HARTMAN AREA 5,Navy Active,San Diego,0,0,0,0,88,"141,387",46.14,46.14,$108.02,32.72,-117.19,DeepSeek
California,ADMIRAL HARTMAN AREA 6,Navy Active,San Diego,0,0,0,0,58,"95,777",53.53,53.53,$51.66,32.722,-117.192,DeepSeek
California,ADMIRAL HARTMAN AREA 7,Navy Active,San Diego,0,0,0,0,292,"480,972",53.92,53.92,$238.49,32.724,-117.194,DeepSeek
California,AIR FORCE PLANT 42 SITE 1,Air Force Active,Palmdale,134,"4,066,353",0,0,0,0,"6,131.00","6,131.00","$4,313.96",34.625739,-118.0826393,US_Base_Project_BSR-FY24_Lat-Long
California,AMPHIB BASE CRNDO EAST,Navy Active,Coronado,144,"2,117,486",0,0,246,"883,168",672.40,934.43,"$2,646.49",32.65867,-117.15567,DeepSeek
California,AMPHIB BASE CRNDO WEST,Navy Active,Coronado,40,"582,769",0,0,0,0,159.56,159.56,$585.92,32.6421,-117.1659,DeepSeek
California,BALBOA HOSPITAL,Navy Active,San Diego,26,"2,095,074",0,0,4,"11,972",75.92,76.74,"$2,260.40",32.7261,-117.1451,DeepSeek
California,BAYVIEW HILLS HOUSING,Navy Active,San Diego,1,"5,807",0,0,202,"2,040,552",162.05,162.05,$913.25,32.68547826,-117.0621944,US_Base_Project_BSR-FY24_Lat-Long
California,BEACH LAB,Navy Active,Monterey,6,"26,289",0,0,0,0,55.36,55.36,$39.25,36.59276355,-121.8550867,US_Base_Project_BSR-FY24_Lat-Long
California,BEALE AIR FORCE BASE,Air Force Active,Beale Afb,271,"3,314,635",0,0,406,"1,004,599","22,441.50","22,453.50","$6,824.07",39.1087605,-121.3566898,US_Base_Project_BSR-FY24_Lat-Long
California,Bell AFRC,Army Reserve,Bell,3,"235,285",0,0,0,0,45.00,45.00,$195.14,33.9779,-118.1372,DeepSeek
California,BRAC AREAS,Marine Corps Active,East Irvine,1,"15,280",0,0,0,0,202.39,202.39,$10.15,33.6885,-117.7702,DeepSeek
California,BRIDGEPORT,Marine Corps Active,Bridgeport,54,"334,334",0,0,0,0,346.49,"44,452.00",$473.02,38.37427645,-119.5370924,US_Base_Project_BSR-FY24_Lat-Long
California,BROADWAY COMPLEX,Navy Active,San Diego,1,"393,705",0,0,0,0,15.32,15.43,$321.13,32.713333,-117.170833,US_Base_Project_BSR-FY24_Lat-Long
California,Bt Collins ARC OMS AMSA G,Army Reserve,Sacramento,11,"214,473",0,0,0,0,38.38,38.38,$202.15,38.5132405,-121.3971747,US_Base_Project_BSR-FY24_Lat-Long
California,CAMARILLO HSG,Navy Active,Camarillo,1,"9,738",0,0,240,"801,509",52.12,52.12,$346.00,34.2166,-119.038,DeepSeek
California,CAMP MICHAEL MONSOOR,Navy Active,Pine Valley,28,"73,621",0,0,0,0,0.00,"5,847.16",$113.10,32.6716552,-116.4396865,US_Base_Project_BSR-FY24_Lat-Long
California,CAMP MORENA,Navy Active,Jacumba Hot Springs,2,468,24,"59,879",0,0,0.00,62.49,$57.07,32.7114704,-116.518746,US_Base_Project_BSR-FY24_Lat-Long
California,CAMP PARKS COMMUNICATIONS ANNEX,US Space Force Active,Dublin,7,"10,491",0,0,0,0,12.00,12.00,$14.96,37.73293642,-121.8807667,US_Base_Project_BSR-FY24_Lat-Long
California,Camp Roberts,Army National Guard,San Miguel,434,"1,654,290",0,0,0,0,"39,567.65","39,571.96","$2,517.11",35.79079145,-120.7781675,US_Base_Project_BSR-FY24_Lat-Long
California,"CARVE-OUT 2, 5B, 9",Marine Corps Active,Tustin,35,"146,103",0,0,0,0,27.34,27.34,$156.05,33.7073943,-117.8266787,US_Base_Project_BSR-FY24_Lat-Long
California,CHANNEL ISLANDS ANG STATION,Air National Guard,Port Hueneme,21,"343,019",0,0,0,0,206.23,206.23,"$1,063.31",34.14435436,-119.1109411,US_Base_Project_BSR-FY24_Lat-Long
California,CHESTERTON HSG,Navy Active,San Diego,0,0,0,0,436,"807,523",144.34,144.34,$421.96,32.79667403,-117.1603927,US_Base_Project_BSR-FY24_Lat-Long
California,CHOC MT AIR GNRY RNG,Marine Corps Active,Niland,14,"104,922",0,0,0,0,"454,565.00","456,523.59",$155.45,33.3,-115.3,US_Base_Project_BSR-FY24_Lat-Long
California,CHOLLAS HEIGHTS HSG,Navy Active,San Diego,1,"12,800",0,0,90,"1,062,006",78.21,78.21,$508.66,32.7403702,-117.0636668,US_Base_Project_BSR-FY24_Lat-Long
California,CSO HUNTERS POINT ANNEX,Navy Active,San Francisco,98,"2,533,518",0,0,0,0,844.45,844.45,"$5,091.58",37.72894265,-122.3600644,US_Base_Project_BSR-FY24_Lat-Long
California,CSO NAS ALAMEDA CA,Navy Active,Alameda,39,"889,584",0,0,0,0,729.83,729.83,$961.04,37.7829722,-122.3043811,US_Base_Project_BSR-FY24_Lat-Long
California,CSO NS TREASURE ISLAND CA,Navy Active,San Francisco,131,"1,125,748",0,0,0,0,146.37,146.37,$927.45,37.820589,-122.3696371,US_Base_Project_BSR-FY24_Lat-Long
California,CSO NSY MARE ISLAND CA,Navy Active,Vallejo,91,"852,287",0,0,0,0,860.30,860.30,$718.96,38.09045535,-122.2661712,US_Base_Project_BSR-FY24_Lat-Long
California,Def Distr Reg West Sharpe Site,Army Active,French Camp,29,"2,325,534",0,0,0,0,"1,108.28","1,113.00","$1,674.98",37.843174,-121.269073,US_Base_Project_BSR-FY24_Lat-Long
California,DET CONCORD (BRAC),Navy Active,Concord,256,"1,357,194",0,0,0,0,"2,821.50","2,821.52","$1,938.33",38.0366473,-122.015968,US_Base_Project_BSR-FY24_Lat-Long
California,DIXON TRANSMITTER FAC,Navy Active,Dixon,9,"41,609",0,0,0,0,"1,212.59","1,212.59",$67.81,38.371505,-121.775569,US_Base_Project_BSR-FY24_Lat-Long
California,DRYSIDE,Navy Active,San Diego,128,"3,296,642",1,143,12,"1,478,827",337.49,338.05,"$3,989.56",32.6734868,-117.1207744,US_Base_Project_BSR-FY24_Lat-Long
California,EDWARDS MISSILE TRACKING SITE 1,Air Force Active,Edwards Afb,740,"7,229,278",0,0,193,"457,702","225,560.77","307,516.54","$13,280.70",34.91190565,-117.8832412,US_Base_Project_BSR-FY24_Lat-Long
California,EUCALYPTUS HOUSING,Navy Active,San Diego,0,0,0,0,57,"487,902",41.00,41.00,$217.58,32.87981053,-116.9270567,US_Base_Project_BSR-FY24_Lat-Long
California,FALLBROOK CALIFORNIA,Navy Active,Fallbrook,243,"993,038",0,0,0,0,"8,852.17","8,852.17","$1,403.65",33.37167,-117.23611,DeepSeek
California,FORMER NTC,Marine Corps Active,San Diego,5,"144,196",0,0,161,"999,697",72.01,72.01,$560.10,32.735556,-117.212222,US_Base_Project_BSR-FY24_Lat-Long
California,Fort Hunter Liggett,Army Reserve,Jolon,282,"1,476,754",0,0,34,"120,309","111,160.52","159,952.08","$2,970.58",35.954391,-121.2789395,US_Base_Project_BSR-FY24_Lat-Long
California,FORT MACARTHUR FAMILY HOUSING ANNEX,US Space Force Active,Long Beach,38,"270,030",0,0,342,"1,160,154",116.95,198.88,$691.84,33.71755625,-118.286426,US_Base_Project_BSR-FY24_Lat-Long
California,Fort Ord,Army Active,Seaside,0,0,0,0,0,0,"11,160.90","11,188.69",$465.56,36.609196,-121.7592246,US_Base_Project_BSR-FY24_Lat-Long
California,GATEWAY VILLAGE HSG,Navy Active,San Diego,0,0,0,0,281,"1,287,314",44.03,44.03,$494.94,32.74475203,-117.2075959,US_Base_Project_BSR-FY24_Lat-Long
California,HARBOR DRIVE,Navy Active,San Diego,43,"985,740",0,0,0,0,66.25,66.25,"$1,034.82",32.705,-117.1569,DeepSeek
California,HARVEY FIELD AREA,Navy Active,China Lake,3,"3,006",0,0,0,0,46.61,46.61,$14.00,35.65256653,-117.8272963,US_Base_Project_BSR-FY24_Lat-Long
California,HAYWARD MUNICIPAL AIRPORT ANG SITE 1,Air National Guard,Hayward,17,"148,452",0,0,0,0,0.00,27.00,$152.77,46.0253,-91.4442,DeepSeek
California,HOLTVILLE CARRIER LS,Navy Active,El Centro,0,0,0,0,0,0,0.00,127.62,$39.71,32.8403238,-115.2680358,US_Base_Project_BSR-FY24_Lat-Long
California,HOME TERRACE CONDOS,Navy Active,San Diego,0,0,0,0,20,"114,593",10.28,10.28,$55.20,32.73005341,-117.0978181,US_Base_Project_BSR-FY24_Lat-Long
California,HOWARD GILMORE HSG,Navy Active,La Mesa,0,0,0,0,48,"576,809",38.57,39.55,$259.29,32.75616745,-117.0186646,US_Base_Project_BSR-FY24_Lat-Long
California,IMPERIAL BEACH NOLF,Navy Active,Imperial Beach,71,"638,054",0,0,17,"160,919","1,198.86","1,292.95",$887.68,32.5640853,-117.114147,US_Base_Project_BSR-FY24_Lat-Long
California,LA MESA VILLAGE,Navy Active,Monterey,7,"78,913",0,0,520,"1,071,037",287.26,287.40,$548.21,36.58278302,-121.8789867,US_Base_Project_BSR-FY24_Lat-Long
California,LAGUNA PEAK CA,Navy Active,Point Mugu,12,"12,639",0,0,0,0,38.93,41.35,$49.81,34.10840213,-119.0642689,US_Base_Project_BSR-FY24_Lat-Long
California,Lathrop,Army National Guard,Lathrop,37,"155,970",0,0,0,0,10.97,10.97,$149.21,37.8396794,-121.2639498,US_Base_Project_BSR-FY24_Lat-Long
California,LAUREL MOUNTAIN,Navy Active,China Lake,3,"9,765",0,0,1,384,0.00,11.45,$14.89,35.48,-117.6839,DeepSeek
California,LINCOLN COMMUNICATION ANNEX,Air Force Active,Lincoln,2,"8,696",0,0,0,0,232.58,232.58,$12.36,38.8780835,-121.3964362,US_Base_Project_BSR-FY24_Lat-Long
California,LOFGREN TERR HOUSING,Navy Active,Chula Vista,0,0,0,0,55,"386,866",34.70,34.70,$172.91,32.6374,-116.9785,DeepSeek
California,LONG BEACH FUEL COMPLE,Navy Active,Long Beach,5,"5,851",0,0,1,100,11.08,11.08,$82.02,33.74150625,-118.2335561,US_Base_Project_BSR-FY24_Lat-Long
California,Los Alamitos JFTB,Army National Guard,Los Alamitos,150,"1,314,886",0,0,0,0,"1,314.58","1,317.69","$1,696.51",33.79136665,-118.0545073,US_Base_Project_BSR-FY24_Lat-Long
California,LOS ANGELES AFB,US Space Force Active,El Segundo,21,"942,329",0,0,0,0,53.18,55.46,$705.44,33.9192,-118.3806,DeepSeek
California,LOS ANGELES SPACE FORCE ANNEX NO 4,US Space Force Active,Carson,1,"85,000",0,0,0,0,4.05,23.49,$71.42,33.85889224,-118.2359465,US_Base_Project_BSR-FY24_Lat-Long
California,March AFRC AMSA 19 G,Army Reserve,Riverside,10,"248,960",1,"60,000",0,0,19.44,19.44,$271.44,33.902,-117.2618,DeepSeek
California,MARCH AIR RESERVE BASE SITE 1,Air Force Reserve,Riverside,200,"2,704,868",0,0,0,0,"2,152.01","2,400.01","$3,037.78",33.9094237,-117.2714759,US_Base_Project_BSR-FY24_Lat-Long
California,Mare Is ARC OMS Marine AMSA,Army Reserve,Vallejo,7,"91,230",0,0,0,0,30.49,30.49,$141.81,38.0867335,-122.2601813,US_Base_Project_BSR-FY24_Lat-Long
California,MCAS MIRAMAR MAIN BASE,Marine Corps Active,San Diego,397,"6,528,663",0,0,316,"1,265,140","21,161.41","22,876.27","$11,770.27",32.8678,-117.1417,DeepSeek
California,MCB CAMP PENDLETON MAIN BASE,Marine Corps Active,Marine Corps Base Camp Pendlet,"1,667","21,575,832",0,0,3496,"14,573,762","125,398.69","126,681.98","$30,906.45",33.35453425,-117.4241728,US_Base_Project_BSR-FY24_Lat-Long
California,MCLB BARSTOW MAIN SITE,Marine Corps Active,Barstow,150,"2,459,346",0,0,0,0,362.02,"3,776.43","$2,991.88",34.86402355,-116.9580623,US_Base_Project_BSR-FY24_Lat-Long
California,MCRD SAN DIEGO MAIN BASE,Marine Corps Active,San Diego,144,"2,754,882",0,0,12,"29,522",428.20,428.20,"$2,416.22",32.7419,-117.1972,DeepSeek
California,Military Ocean Terminal Concord,Army Active,Concord,135,"311,309",0,0,2,406,"6,419.00","6,429.48","$1,788.16",37.994167,-121.982778,US_Base_Project_BSR-FY24_Lat-Long
California,MIRAMAR WEST,Marine Corps Active,Marine Corps Air Station Miram,0,0,0,0,2,"5,029",35.47,35.47,$11.19,32.8678,-117.1417,DeepSeek
California,MISSION GORGE REC AREA,Navy Active,San Diego,29,"66,676",0,0,0,0,448.16,448.16,$71.24,32.7877,-117.0585,DeepSeek
California,MOFFETT AIR NATIONAL GUARD BASE,Air National Guard,Moffett Field Naval Air Statio,15,"333,976",0,0,1,"3,000",111.56,111.56,$659.63,37.4099,-122.0408,DeepSeek
California,Moffett Community Housing,Army Reserve,Mountain View,2,"3,982",0,0,89,"635,122",140.42,140.42,$310.95,37.40871765,-122.0603783,US_Base_Project_BSR-FY24_Lat-Long
California,MURPHY CANYON HSG,Navy Active,San Diego,4,"48,695",0,0,1117,"5,333,744",733.52,733.52,"$2,680.12",32.80411375,-117.1048071,US_Base_Project_BSR-FY24_Lat-Long
California,NAF EL CENTRO CA,Navy Active,El Centro,184,"1,154,911",0,0,59,"147,656","2,679.83","2,865.10","$2,059.59",32.82267785,-115.664215,US_Base_Project_BSR-FY24_Lat-Long
California,NAS LEMOORE CA,Navy Active,Naval Air Station Lemoore,276,"3,862,019",0,0,902,"4,121,613","18,160.46","29,213.33","$8,574.04",36.244266,-119.8847262,US_Base_Project_BSR-FY24_Lat-Long
California,NAVBASE CORONADO,Navy Active,San Diego,597,"9,513,899",0,0,60,"129,823","2,802.09","2,803.53","$11,916.46",32.6992,-117.2153,DeepSeek
California,NAVBASE POINT LOMA,Navy Active,San Diego,428,"3,419,967",0,0,20,"76,397","1,180.49","1,189.20","$4,011.97",32.6769,-117.2447,DeepSeek
California,NAVBASE SAN DIEGO CA,Navy Active,San Diego,182,"2,935,646",0,0,4,912,687.90,689.93,"$7,221.04",32.6848,-117.13,DeepSeek
California,NAVBASE VENTURA CTY PT MUGU CA,Navy Active,Point Mugu,362,"3,695,753",0,0,437,"917,670","4,484.40","4,484.41","$5,894.15",34.11269476,-119.105561,US_Base_Project_BSR-FY24_Lat-Long
California,NAVPMOSSP MTN VIEW,Navy Active,Mountain View,12,"798,648",0,0,0,0,49.35,67.76,$565.86,37.41052015,-122.0655546,US_Base_Project_BSR-FY24_Lat-Long
California,NAVRESCEN ALAMEDA,Navy Reserve,Alameda,7,"100,682",0,0,0,0,14.67,14.67,$96.27,37.77331019,-122.24557,US_Base_Project_BSR-FY24_Lat-Long
California,NAVRESCEN SACRAMENTO,Navy Reserve,Sacramento,9,"54,662",0,0,0,0,19.19,19.19,$48.96,38.5114011,-121.3996761,US_Base_Project_BSR-FY24_Lat-Long
California,NAVSUPPACT MONTEREY CA,Navy Active,Monterey,63,"1,415,413",0,0,6,"12,156",135.93,137.34,"$1,767.75",36.59320995,-121.8531337,US_Base_Project_BSR-FY24_Lat-Long
California,NAVWPNSTA SEAL BEACH,Navy Active,Seal Beach,259,"1,845,508",0,0,43,"401,828","4,822.01","4,852.43","$2,680.63",33.7451088,-118.0674286,US_Base_Project_BSR-FY24_Lat-Long
California,NAVY ANNEX,Navy Active,Monterey,32,"231,236",0,0,2,297,233.44,246.05,$296.10,36.5968984,-121.8741356,US_Base_Project_BSR-FY24_Lat-Long
California,NAWS CHINA LAKE,Navy Active,China Lake,"1,060","5,047,260",0,0,284,"801,833","55,695.84","635,948.54","$11,129.15",35.75271,-117.6293475,US_Base_Project_BSR-FY24_Lat-Long
California,NORCO,Navy Active,Norco,60,"486,817",0,0,0,0,279.20,280.82,$670.36,33.9323307,-117.5508901,US_Base_Project_BSR-FY24_Lat-Long
California,NORWALK FUEL COMPLEX,Navy Active,Norwalk,0,0,0,0,0,0,17.35,17.59,$176.90,33.89305497,-118.0700022,US_Base_Project_BSR-FY24_Lat-Long
California,NORWALK2 SITE 1,Air Force Reserve,Norwalk,4,"2,587",0,0,0,0,32.00,40.00,$96.18,33.9092802,-118.0849169,US_Base_Project_BSR-FY24_Lat-Long
California,NTC and Fort Irwin,Army Active,Fort Irwin,688,"4,399,127",2,"9,625",1770,"5,169,211","21,167.05","632,661.18","$10,241.48",35.3833955,-116.5447532,US_Base_Project_BSR-FY24_Lat-Long
California,OLD TOWN SITE 1,Navy Active,San Diego,14,"1,561,421",0,0,0,0,46.82,46.82,"$1,635.38",32.74930195,-117.1977909,US_Base_Project_BSR-FY24_Lat-Long
California,OLD TOWN SITE 2,Navy Active,San Diego,3,"122,425",0,0,0,0,23.64,23.64,$77.43,32.74896959,-117.1970828,US_Base_Project_BSR-FY24_Lat-Long
California,OZOL DEFENSE FUEL SUPPORT POINT SITE 1,Air Force Active,Martinez,5,"4,637",0,0,0,0,54.04,75.29,$202.98,38.02582935,-122.1665827,US_Base_Project_BSR-FY24_Lat-Long
California,PALETA INDUSTRIAL,Navy Active,San Diego,1,"9,060",0,0,1,"8,158",28.58,28.60,$284.69,32.7579,-117.2048,DeepSeek
California,Parks Reserve Forces Tng Area,Army Reserve,Dublin,86,"1,044,526",0,0,116,"273,927","2,981.24","3,003.73","$1,369.40",37.7293032,-121.8921848,US_Base_Project_BSR-FY24_Lat-Long
California,PILLAR POINT SPACE FORCE STATION,US Space Force Active,Half Moon Bay,13,"20,524",0,0,0,0,54.83,54.83,$89.64,37.4977382,-122.4985389,US_Base_Project_BSR-FY24_Lat-Long
California,POINT ARENA AIR FORCE STATION SITE 1,Air Force Active,Point Arena,48,"92,604",0,0,0,0,73.94,82.84,$157.06,38.891084,-123.5489662,US_Base_Project_BSR-FY24_Lat-Long
California,POMERADO TERRACE HSG,Navy Active,San Diego,0,0,0,0,24,"243,730",51.89,51.89,$117.09,32.90082621,-117.092076,US_Base_Project_BSR-FY24_Lat-Long
California,PORT HUENEME,Navy Active,Port Hueneme,435,"6,091,652",0,0,202,"858,973","1,674.89","1,741.18","$7,109.29",34.1477558,-119.1951559,US_Base_Project_BSR-FY24_Lat-Long
California,POTRERO HILLS STORAGE ANNEX SITE 1,Air Force Active,Suisun,8,"14,658",0,0,0,0,25.33,40.98,$17.32,37.75585384,-122.3952248,US_Base_Project_BSR-FY24_Lat-Long
California,Presidio of Monterey,Army Active,Monterey,142,"2,205,311",1,"6,406",60,"116,698",325.03,455.80,"$2,085.62",36.6475262,-121.7838706,US_Base_Project_BSR-FY24_Lat-Long
California,RANDSBURG WASH AREA,Navy Active,Trona,72,"173,846",0,0,0,0,"6,083.82","499,835.93","$1,234.20",35.51422398,-117.2704668,US_Base_Project_BSR-FY24_Lat-Long
California,Riverbank AAP,Army Active,Modesto,111,"737,471",0,0,0,0,142.26,144.38,$702.10,37.6509666,-120.9210151,US_Base_Project_BSR-FY24_Lat-Long
California,SAN CLEMENTE IS NALF,Navy Active,Naval Reservation San Clemente,279,"687,418",0,0,0,0,"36,206.00","36,206.00","$2,666.86",33.4270275,-117.6124179,US_Base_Project_BSR-FY24_Lat-Long
California,SAN NICOLAS ISLAND,Navy Active,San Nicolas Island,141,"421,957",0,0,1,200,"13,370.00","13,370.00","$1,587.44",33.24999425,-119.5098979,US_Base_Project_BSR-FY24_Lat-Long
California,SAN PEDRO FUEL DEPOT,Navy Active,Los Angeles,46,"50,567",0,0,0,0,341.77,344.15,$221.89,33.77537979,-118.2971862,US_Base_Project_BSR-FY24_Lat-Long
California,SANTA CRUZ ISLAND,Navy Active,Goleta,12,"17,160",0,0,0,0,0.00,10.80,$72.49,34.0184636,-119.7751009,US_Base_Project_BSR-FY24_Lat-Long
California,SERRA MESA - CABRILLO,Navy Active,San Diego,1,"5,024",0,0,480,"2,247,907",111.11,111.11,$832.31,32.8026878,-117.1466021,US_Base_Project_BSR-FY24_Lat-Long
California,SEWAGE EVAPORATION POND,Navy Active,Naval Air Station Lemoore,0,0,0,0,0,0,429.74,429.74,$751.19,36.24135655,-119.8834817,US_Base_Project_BSR-FY24_Lat-Long
California,Sierra Army Depot,Army Active,Sierra Army Depot,"1,054","5,424,928",0,0,0,0,"29,814.57","36,625.93","$4,475.78",40.29623,-120.0744946,US_Base_Project_BSR-FY24_Lat-Long
California,SILVER STRAND SOUTH,Navy Active,Imperial Beach,49,"1,428,343",0,0,40,"34,667",548.69,549.57,"$1,752.03",32.5977731,-117.1282116,US_Base_Project_BSR-FY24_Lat-Long
California,SITE 1 FRESNO YOSEMITE INTERNATIONAL ANG,Air National Guard,Fresno,34,"346,241",0,0,0,0,0.00,76.67,$426.45,36.776006,-119.7197446,US_Base_Project_BSR-FY24_Lat-Long
California,SITE 2,Navy Active,Vallejo,7,"22,656",0,0,0,0,411.10,411.10,$14.86,38.09331053,-122.2644007,US_Base_Project_BSR-FY24_Lat-Long
California,SITE 2 MSA MUNITIONS STORAGE AREA,Air National Guard,Fresno,7,"30,798",0,0,0,0,0.00,25.46,$41.86,37,-120,US_Base_Project_BSR-FY24_Lat-Long
California,SITE 3 NS LONG BEACH,Navy Active,Long Beach,0,0,0,0,0,0,675.70,675.70,$75.01,33.74568065,-118.2628924,US_Base_Project_BSR-FY24_Lat-Long
California,SITE 3 USMC MARINE CORP,Air National Guard,Fresno,10,"51,185",0,0,0,0,0.00,15.18,$49.54,37,-120,US_Base_Project_BSR-FY24_Lat-Long
California,SOUTH POINT,Navy Active,San Diego,16,"37,341",0,0,0,0,38.18,38.18,$24.24,32.6768,-117.2428,DeepSeek
California,TARGET 101 SHADE TREE,Navy Active,El Centro,1,"7,546",0,0,0,0,"4,004.69","19,231.33",$88.83,32.9636194,-115.7484326,US_Base_Project_BSR-FY24_Lat-Long
California,TERRACE VIEW VILLAS HSG,Navy Active,San Diego,0,0,0,0,26,"210,962",17.18,17.18,$113.39,32.72150369,-117.1071528,US_Base_Project_BSR-FY24_Lat-Long
California,TRAVIS AFB SITE 1,Air Force Active,Fairfield,353,"6,796,591",0,0,642,"2,302,218","5,129.81","6,445.73","$10,235.98",38.26321985,-121.945363,US_Base_Project_BSR-FY24_Lat-Long
California,TRAVIS WATER SYSTEM ANNEX NO 1 SITE 1,Air Force Active,Fairfield,2,516,0,0,0,0,6.71,17.12,$31.78,38.208889,-121.941944,US_Base_Project_BSR-FY24_Lat-Long
California,TRAVIS WATER SYSTEM ANNEX NO 2 SITE 1,Air Force Active,Fairfield,13,"23,280",0,0,0,0,205.50,205.50,$26.13,38.27001077,-121.9637886,US_Base_Project_BSR-FY24_Lat-Long
California,TULELAKE RADAR SITE,Air Force Active,Newell,4,"17,140",0,0,0,0,0.00,928.00,$71.55,41.8884,-121.3772,DeepSeek
California,TWENTYNINE PALMS MAIN BASE,Marine Corps Active,Twentynine Palms,802,"6,745,257",0,0,622,"2,997,318","173,907.26","635,812.26","$11,898.21",34.4671775,-116.2591115,US_Base_Project_BSR-FY24_Lat-Long
California,USASA POM Enclave,Army Active,Fort Hunter Liggett,19,"94,531",0,0,0,0,95.00,95.00,$121.16,35.9877,-121.2407,DeepSeek
California,VANDENBERG SPACE FORCE BASE,US Space Force Active,Lompoc,617,"6,451,443",0,0,1005,"1,376,425","34,685.08","54,538.79","$10,982.83",34.7519092,-120.534267,US_Base_Project_BSR-FY24_Lat-Long
California,VANDENBERG VILLAGE XMTR SITE,US Space Force Active,Lompoc,1,"5,573",0,0,0,0,466.05,468.05,$27.24,34.7083155,-120.467664,US_Base_Project_BSR-FY24_Lat-Long
California,VISTA DEL SOL EAST,Marine Corps Active,Twentynine Palms,0,0,0,0,50,"254,780",0.00,29.43,$123.84,34.14760471,-116.0475097,US_Base_Project_BSR-FY24_Lat-Long
California,VISTA DEL SOL WEST,Marine Corps Active,Twentynine Palms,0,0,0,0,101,"446,255",0.00,64.87,$202.87,34.14760471,-116.0475097,US_Base_Project_BSR-FY24_Lat-Long
California,WARNER SPRINGS RTS,Navy Active,Warner Springs,24,"43,228",0,0,0,0,0.00,"12,544.00",$65.74,33.34495027,-116.7135015,US_Base_Project_BSR-FY24_Lat-Long
California,YERMO AREA,Marine Corps Active,Barstow,103,"2,114,081",0,0,0,0,"1,212.06","1,530.63","$3,630.10",34.8910833,-116.872127,US_Base_Project_BSR-FY24_Lat-Long
Canada,ARGENTIA NEWFOUNDLAND,Navy Active,"Placentia, Newfoundland",0,0,0,0,0,0,0.00,39.33,$0.00,47.3095562,-53.98998912,US_Base_Project_BSR-FY24_Lat-Long
Canada,Bagotville Airport Canada,Air Force Active,"Bagotville, Quebec",0,0,0,0,0,0,0.00,0.00,$52.42,48.3314325,-70.99492947,US_Base_Project_BSR-FY24_Lat-Long
Canada,Cold Lake Airport Canada,Air Force Active,"Cold Lake, Alberta",0,0,0,0,0,0,0.00,0.00,$88.07,54.47768635,-110.2710578,US_Base_Project_BSR-FY24_Lat-Long
Canada,Comox Airport Canada,Air Force Active,"Comox, B.c.",0,0,0,0,0,0,0.00,0.00,$69.90,49.7066374,-124.9077184,US_Base_Project_BSR-FY24_Lat-Long
Canada,Goose Bay Airport Canada,Air Force Active,"Goose Bay, Labrador",0,0,0,0,0,0,0.00,0.00,$57.67,53.31638065,-60.41712091,US_Base_Project_BSR-FY24_Lat-Long
Canada,Greenwood Airport Canada,Air Force Active,"Greenwood, Nova Scotia",0,0,0,0,0,0,0.00,0.00,$55.92,44.9833902,-64.9166833,US_Base_Project_BSR-FY24_Lat-Long
